mobile_id,battery_power,bluetooth,clock_speed,dual_sim,front_cam,four_g,int_memory,mobile_depth,mobile_wt,n_cores,primary_cam,px_height,px_width,ram,screen_ht,screen_wid,talk_time,three_g,touch_screen,wifi,price_class
106124,1810,Yes,2.1,No,3,Yes,Medium,0.2,82,2,8,368,612,2840,8,2,3,Yes,No,Yes,0
106125,632,Yes,1.7,Yes,3,Yes,Low,0.2,127,7,18,450,809,2480,17,0,10,Yes,No,No,0
106126,553,No,0.5,Yes,2,Yes,Medium,0.5,119,3,3,993,1517,2981,7,3,14,Yes,No,No,0
106127,789,Yes,0.8,No,4,Yes,High,0.3,60,2,3,1065,1522,1525,4,13,3,Yes,Yes,Yes,0
106128,1090,No,0.4,No,12,Yes,Medium,0.0,160,7,18,1289,1294,2257,17,6,12,Yes,No,Yes,0
106129,536,No,1.0,Yes,0,Yes,Medium,0.4,142,4,15,673,1642,549,18,15,7,Yes,Yes,Yes,0
106130,1945,No,1.6,No,4,No,Medium,0.7,113,3,10,280,895,3015,6,1,15,No,No,No,0
106131,1406,Yes,0.3,No,10,Yes,Medium,1.0,167,4,20,348,1020,2134,14,10,12,Yes,No,Yes,0
106132,1154,No,1.8,No,5,Yes,Medium,1.1,241,4,3,30,1247,2454,15,6,21,Yes,Yes,No,0
106133,1780,Yes,1.5,No,12,Yes,High,0.9,117,2,10,441,972,3747,9,1,2,Yes,Yes,No,0
106134,,No,0.5,,,Yes,,0.8,126,4,13,,1509,,9,5,13,Yes,Yes,Yes,0
106135,1039,No,1.8,No,0,Yes,Low,0.2,148,7,6,635,1681,1783,28,8,4,Yes,Yes,Yes,1
106136,1571,Yes,0.2,Yes,5,Yes,Medium,0.8,58,7,2,461,1697,2372,6,7,28,Yes,No,No,0
106137,986,Yes,3.5,Yes,2,Yes,Medium,0.8,234,13,9,138,2049,1995,1,8,2,Yes,No,No,0
106138,718,Yes,4.1,Yes,1,Yes,High,0.5,38,6,11,167,696,2817,2,5,29,Yes,Yes,Yes,0
106139,1043,Yes,0.8,No,5,No,Low,1.1,132,8,7,393,477,1268,7,3,12,Yes,No,Yes,0
106140,535,No,1.5,No,1,Yes,Medium,0.7,113,1,4,290,811,740,11,10,18,Yes,Yes,No,0
106141,2002,Yes,0.6,Yes,12,No,Low,0.1,145,0,15,643,948,3146,8,8,9,Yes,Yes,No,0
106142,2053,Yes,1.7,Yes,3,Yes,Medium,1.3,233,8,28,1123,2081,1248,13,0,27,Yes,Yes,No,0
106143,1512,Yes,1.7,No,12,No,Low,0.7,162,7,17,205,884,2335,15,7,7,Yes,Yes,Yes,0
106144,1317,Yes,2.3,Yes,1,No,Medium,0.1,127,1,0,217,1237,2358,6,4,7,Yes,No,Yes,0
106145,992,Yes,0.2,No,0,Yes,High,0.1,119,0,18,211,857,2823,17,1,3,Yes,Yes,Yes,0
106146,1724,Yes,1.8,No,0,Yes,Low,0.8,98,2,1,652,827,3055,18,16,6,Yes,No,No,0
106147,1518,No,3.2,Yes,5,No,Medium,1.2,241,1,0,763,550,671,10,4,7,Yes,Yes,Yes,0
106148,1742,No,2.3,Yes,10,Yes,Low,0.2,13,7,12,669,873,1611,4,3,3,Yes,Yes,Yes,1
106149,672,Yes,0.7,Yes,17,Yes,High,0.1,250,3,22,812,1045,1489,13,12,28,Yes,No,Yes,0
106150,1269,Yes,1.3,No,14,No,Medium,0.8,118,2,15,1597,1920,665,18,5,5,No,No,No,0
106151,1809,Yes,1.7,,,Yes,Medium,0.1,174,3,4,,721,2324,10,6,16,Yes,No,Yes,1
106152,1729,No,2.9,No,1,Yes,High,0.7,163,0,1,613,1562,350,10,6,14,Yes,No,No,0
106153,1273,Yes,0.7,No,1,No,Medium,0.6,178,6,14,485,1399,558,8,5,13,Yes,No,No,0
106154,1875,Yes,0.0,No,6,Yes,High,1.0,82,11,14,239,1807,2796,7,1,9,Yes,Yes,Yes,0
106155,607,No,0.3,No,1,No,Medium,1.0,211,7,13,316,602,2902,10,10,3,Yes,Yes,Yes,0
106156,911,No,2.1,No,0,No,Medium,0.9,68,3,0,230,1024,1615,11,7,19,Yes,No,No,0
106157,574,No,0.5,Yes,2,No,Medium,0.2,173,3,9,960,1382,2474,20,1,2,Yes,Yes,Yes,0
106158,1108,Yes,2.9,,,No,Medium,0.1,183,2,12,,1706,3264,16,1,13,No,Yes,Yes,0
106159,919,Yes,2.7,No,3,Yes,High,0.1,155,0,19,938,2102,2241,25,14,8,Yes,Yes,Yes,0
106160,616,Yes,2.2,No,3,Yes,Medium,0.8,150,7,4,347,513,3267,17,9,19,Yes,No,No,0
106161,666,Yes,0.2,No,4,No,Low,1.1,112,4,12,914,1073,2343,11,1,20,No,Yes,Yes,0
106162,717,No,0.7,Yes,0,Yes,Medium,0.8,86,1,7,522,821,1753,17,11,9,Yes,No,Yes,0
106163,1065,No,0.5,Yes,2,No,Low,0.1,113,0,16,303,1778,3965,7,3,6,Yes,No,No,0
106164,1089,Yes,0.9,Yes,12,Yes,Low,0.7,145,5,15,636,1259,2765,13,12,10,Yes,No,Yes,0
106165,,Yes,0.5,,,Yes,,0.2,194,,18,,1684,,18,17,14,Yes,No,,1
106166,1271,No,1.5,Yes,0,No,Low,0.9,161,1,1,1260,1788,892,15,13,20,No,Yes,No,0
106167,1054,No,1.1,Yes,10,Yes,Medium,0.4,136,6,12,1097,1222,1675,18,4,14,Yes,Yes,Yes,1
106168,1994,No,1.5,Yes,2,Yes,Low,0.5,146,8,7,447,1435,3622,7,0,20,Yes,No,Yes,0
106169,1314,No,0.8,Yes,3,Yes,Low,1.0,167,7,18,725,1863,3175,14,8,22,Yes,Yes,No,0
106170,1243,No,0.9,Yes,5,No,Low,0.3,124,7,6,1238,1400,2638,25,11,7,Yes,Yes,Yes,1
106171,1699,No,1.4,No,1,No,Medium,0.8,73,7,0,1324,1389,1734,11,2,9,No,No,No,1
106172,1015,Yes,0.4,Yes,2,Yes,High,0.4,127,4,20,284,802,3749,7,3,28,Yes,Yes,Yes,0
106173,1416,Yes,1.8,Yes,0,No,Medium,0.1,93,4,0,1175,1578,3872,10,2,7,No,No,Yes,0
106174,1168,Yes,3.3,No,1,Yes,Low,1.0,94,2,19,1584,1515,458,10,3,16,Yes,Yes,No,0
106175,1198,No,2.4,No,13,Yes,High,0.6,110,2,17,384,828,2035,5,1,18,Yes,Yes,No,0
106176,1653,No,0.5,Yes,,Yes,Medium,0.9,176,4,6,447,1785,3955,19,4,18,Yes,Yes,Yes,1
106177,1278,Yes,1.2,No,10,Yes,Medium,0.6,172,7,14,1244,1504,3142,11,4,19,Yes,No,Yes,1
106178,816,No,0.9,No,10,No,Low,1.0,87,8,19,1465,1717,1331,19,7,0,No,No,No,0
106179,1294,No,0.6,No,7,No,Medium,1.2,175,13,6,165,962,182,8,10,5,Yes,Yes,Yes,0
106180,1735,Yes,1.9,Yes,0,Yes,Medium,0.7,148,6,0,137,846,3230,6,1,9,Yes,Yes,No,0
106181,1512,Yes,1.7,No,,No,Low,0.7,162,7,17,205,884,2335,15,7,7,Yes,Yes,Yes,0
106182,1212,No,2.6,No,1,Yes,Medium,0.3,102,4,8,611,1715,2249,14,3,4,Yes,Yes,Yes,1
106183,1363,Yes,4.2,Yes,4,Yes,High,0.5,106,1,5,912,1826,3370,10,4,25,Yes,Yes,Yes,1
106184,517,Yes,0.3,Yes,1,No,Low,0.2,204,5,7,1256,1322,699,14,4,4,Yes,Yes,No,0
106185,1328,Yes,3.2,Yes,0,No,Low,1.0,150,2,17,188,499,2180,18,0,11,No,Yes,Yes,0
106186,1564,No,3.1,Yes,4,No,Medium,0.0,109,3,21,1484,2001,3757,7,1,1,Yes,No,No,0
106187,533,No,0.3,No,0,No,Medium,1.1,191,1,4,465,1515,3316,10,5,6,Yes,No,No,0
106188,1330,No,1.1,No,11,No,Medium,0.7,126,7,20,1103,1637,2166,10,1,4,Yes,No,No,1
106189,1018,Yes,0.7,Yes,7,No,High,0.1,155,5,18,856,883,3048,10,3,2,No,No,Yes,1
106190,,No,0.5,,,No,,0.5,102,,0,,1954,,5,0,14,Yes,No,,0
106191,532,No,1.0,Yes,0,Yes,Medium,0.3,163,7,7,458,504,2227,9,3,19,Yes,Yes,Yes,0
106192,1203,Yes,3.3,No,7,No,Low,0.0,132,3,17,959,957,2047,18,14,16,Yes,Yes,No,1
106193,1241,Yes,2.5,Yes,7,Yes,Medium,1.5,70,2,14,427,1032,710,16,9,2,Yes,Yes,No,0
106194,1760,Yes,3.5,No,1,No,Low,0.0,110,3,2,1265,1389,2870,5,5,19,No,Yes,No,0
106195,489,Yes,1.0,Yes,1,No,Medium,0.5,116,7,7,155,452,1771,4,7,4,Yes,Yes,Yes,0
106196,1163,Yes,2.1,Yes,0,Yes,Low,0.9,132,2,1,728,818,2940,13,0,15,Yes,No,Yes,0
106197,1142,No,3.3,Yes,4,No,High,0.2,185,1,7,446,1942,1712,11,0,4,Yes,No,Yes,1
106198,1808,Yes,0.5,Yes,1,No,Medium,0.5,92,2,16,714,1208,2736,9,1,8,No,No,Yes,1
106199,603,No,1.5,No,8,No,Low,0.7,114,6,20,1003,1284,1543,7,5,19,Yes,Yes,No,0
106200,647,No,0.1,Yes,13,Yes,Low,0.0,282,1,24,515,1672,2098,8,2,2,Yes,Yes,Yes,0
106201,1641,Yes,3.4,Yes,5,Yes,Medium,0.7,99,2,22,486,776,1021,6,9,20,Yes,No,No,0
106202,569,Yes,0.5,Yes,10,Yes,Low,0.8,170,3,19,351,1159,2351,8,7,10,Yes,Yes,No,0
106203,1180,Yes,1.2,No,5,Yes,Medium,1.0,144,4,20,925,1252,1464,7,3,20,Yes,Yes,Yes,0
106204,1958,No,0.5,No,6,Yes,Medium,0.4,153,1,14,1524,1848,3064,7,6,3,Yes,No,No,1
106205,1311,No,2.0,Yes,13,No,Medium,0.1,159,5,17,185,718,3233,14,3,1,No,Yes,Yes,0
106206,1760,Yes,2.3,Yes,3,Yes,Medium,1.3,25,6,1,466,2013,1503,9,5,24,Yes,Yes,Yes,0
106207,1207,Yes,2.8,No,3,Yes,High,1.0,81,9,22,292,1121,1116,2,3,16,Yes,Yes,Yes,0
106208,,No,0.8,,,Yes,,0.8,177,7,13,,662,,8,4,9,Yes,No,Yes,0
106209,1349,Yes,2.2,Yes,5,No,Medium,0.1,105,7,7,648,1019,2462,15,7,17,Yes,No,Yes,1
106210,913,Yes,3.1,Yes,16,No,High,1.3,220,1,14,1517,1241,1468,12,5,33,No,Yes,Yes,0
106211,1429,No,3.4,Yes,8,Yes,Low,0.3,198,4,9,954,1716,1564,6,4,17,Yes,Yes,Yes,0
106212,1604,Yes,1.9,Yes,0,Yes,High,0.6,93,5,2,641,1156,1464,15,9,20,Yes,Yes,No,0
106213,1138,No,0.2,No,0,Yes,Low,1.0,148,6,2,1321,1792,2120,9,5,17,Yes,No,Yes,0
106214,670,Yes,0.6,Yes,2,Yes,Low,0.5,146,1,1,1858,1925,2636,5,1,19,Yes,Yes,Yes,0
106215,1882,Yes,1.3,,,No,Medium,0.2,140,2,13,,652,2500,17,1,11,No,No,Yes,0
106216,712,No,2.5,Yes,1,No,Medium,0.6,99,6,3,1131,1743,401,5,0,10,Yes,No,Yes,0
106217,1267,Yes,2.1,Yes,13,Yes,Medium,0.2,199,12,11,48,1103,444,13,3,20,Yes,Yes,No,0
106218,649,No,0.4,No,1,Yes,Medium,0.4,164,10,11,775,1307,2275,2,3,23,Yes,Yes,No,0
106219,2080,Yes,0.2,No,4,Yes,Low,0.6,264,1,2,85,1451,1622,11,10,22,Yes,Yes,Yes,0
106220,1433,Yes,0.4,No,10,Yes,Low,0.0,230,0,23,615,742,1998,15,8,11,Yes,No,Yes,0
106221,1448,Yes,0.5,Yes,6,Yes,Medium,0.8,138,7,11,570,1724,3378,13,11,2,Yes,Yes,Yes,1
106222,2106,No,0.3,Yes,7,Yes,Medium,0.1,64,7,16,248,511,987,2,2,8,Yes,Yes,Yes,0
106223,864,Yes,1.7,Yes,15,No,Medium,0.5,200,7,20,369,1456,1881,19,2,19,Yes,No,No,0
106224,580,Yes,2.1,Yes,0,No,Medium,0.4,135,4,5,404,898,3565,12,11,8,Yes,No,Yes,0
106225,1867,No,1.4,No,0,No,Medium,0.5,182,3,0,107,1781,3835,16,11,8,No,No,No,0
106226,1077,Yes,2.5,No,13,Yes,Medium,0.6,131,4,14,334,1079,3454,17,11,2,Yes,No,Yes,0
106227,1429,No,1.7,Yes,7,Yes,Low,0.9,179,7,24,868,872,2743,24,13,7,Yes,Yes,No,0
106228,1695,No,0.5,Yes,6,Yes,Medium,0.7,200,3,9,1791,1898,446,16,13,15,Yes,Yes,Yes,0
106229,674,No,2.9,Yes,6,Yes,Low,0.4,184,1,6,506,1508,227,11,5,3,Yes,Yes,Yes,0
106230,2078,Yes,1.0,Yes,2,Yes,Low,0.0,262,2,9,557,1928,939,20,25,3,Yes,Yes,Yes,0
106231,2025,Yes,1.8,No,13,No,High,0.3,80,9,27,770,1959,2343,14,10,6,Yes,Yes,Yes,1
106232,1191,No,0.0,No,18,Yes,High,0.1,171,3,28,439,1124,1717,19,11,3,Yes,Yes,Yes,0
106233,912,No,0.2,Yes,4,Yes,Medium,1.6,69,7,5,617,824,1292,18,10,3,Yes,No,Yes,0
106234,911,Yes,2.2,Yes,1,Yes,Medium,0.5,182,2,2,157,763,2638,8,4,13,Yes,Yes,Yes,0
106235,1066,No,0.6,No,2,Yes,Low,0.9,114,7,18,1242,1571,468,19,13,6,Yes,Yes,No,0
106236,993,Yes,2.7,Yes,0,Yes,Medium,0.6,106,10,24,62,2011,2050,11,8,20,Yes,Yes,No,0
106237,2023,Yes,1.6,Yes,13,Yes,High,0.2,107,2,8,290,687,298,11,0,6,Yes,Yes,No,0
106238,959,Yes,1.6,Yes,1,Yes,Low,0.5,81,6,8,56,1099,2495,11,9,16,Yes,Yes,No,0
106239,1509,Yes,0.9,Yes,0,Yes,Medium,0.4,123,5,0,681,887,1486,15,3,19,Yes,No,No,0
106240,668,No,2.3,No,2,Yes,Medium,0.3,114,1,19,195,1292,1201,14,12,4,Yes,Yes,No,0
106241,1484,No,3.0,No,3,No,Low,0.6,134,3,5,916,969,1457,14,4,20,Yes,Yes,No,0
106242,680,Yes,2.1,Yes,9,Yes,Low,0.1,131,3,11,1428,1500,2438,14,2,17,Yes,No,No,0
106243,1278,Yes,1.8,Yes,0,Yes,Low,0.9,136,13,11,1231,1683,3831,22,3,9,Yes,No,Yes,0
106244,1437,No,1.6,No,7,No,Low,0.7,133,8,11,281,800,258,11,9,4,Yes,Yes,Yes,0
106245,1191,No,1.3,Yes,16,Yes,Medium,0.8,84,1,20,681,683,1604,14,3,9,Yes,No,Yes,1
106246,1452,Yes,2.8,Yes,13,No,Low,0.5,268,1,23,175,701,762,7,8,7,Yes,No,Yes,0
106247,1365,No,0.6,No,0,Yes,Medium,0.3,125,4,0,293,970,1300,14,7,13,Yes,No,Yes,0
106248,1653,Yes,2.7,No,15,Yes,Medium,0.6,59,1,19,0,1714,1107,14,12,1,Yes,Yes,No,0
106249,1933,Yes,1.9,No,19,No,Medium,0.6,196,1,20,1769,1751,3373,5,4,16,Yes,Yes,No,1
106250,710,No,0.2,No,5,No,Low,0.4,77,1,10,1264,1284,2058,11,10,15,Yes,Yes,Yes,0
106251,1550,Yes,3.4,Yes,15,Yes,Medium,0.7,147,3,24,650,1340,2710,24,19,9,Yes,Yes,Yes,1
106252,597,No,0.5,No,3,No,Medium,0.3,85,4,4,940,1968,1868,11,11,14,Yes,Yes,Yes,0
106253,400,No,2.1,Yes,16,Yes,Low,0.9,204,10,22,89,1459,1132,8,1,19,Yes,Yes,Yes,0
106254,797,Yes,1.5,Yes,4,No,Low,0.6,81,8,20,888,1466,2052,9,3,14,Yes,Yes,Yes,0
106255,674,Yes,2.8,Yes,0,Yes,Low,0.2,93,3,0,750,772,589,18,6,4,Yes,Yes,No,0
106256,674,Yes,0.6,Yes,2,No,Medium,1.3,113,9,1,225,492,3061,17,13,1,Yes,Yes,Yes,0
106257,1643,No,0.5,Yes,2,Yes,Medium,1.0,194,4,7,443,1789,3991,19,3,19,Yes,Yes,Yes,1
106258,617,Yes,2.6,No,0,No,Low,0.8,130,6,9,1214,1789,2777,16,8,11,Yes,No,No,0
106259,1832,Yes,2.5,No,3,Yes,Low,0.0,194,8,13,388,585,455,18,18,15,Yes,No,No,0
106260,864,Yes,2.3,Yes,7,Yes,Low,1.0,103,6,11,646,1837,747,4,1,25,Yes,No,Yes,0
106261,707,Yes,0.3,No,1,No,Medium,0.3,140,4,1,653,1529,2276,11,9,10,No,Yes,Yes,0
106262,685,Yes,0.1,Yes,1,Yes,High,0.9,134,2,5,533,791,586,22,15,8,Yes,Yes,Yes,0
106263,502,Yes,0.5,Yes,1,No,Medium,0.5,142,7,11,948,1390,1714,17,0,5,Yes,Yes,Yes,0
106264,1788,Yes,2.0,Yes,1,Yes,High,0.2,179,0,1,669,753,2337,12,9,15,Yes,No,Yes,1
106265,684,Yes,2.9,Yes,3,No,Medium,0.7,285,6,11,1183,1658,2365,8,11,5,Yes,Yes,Yes,0
106266,1347,Yes,3.0,Yes,8,Yes,Low,0.4,70,4,6,518,1163,4013,4,3,6,Yes,Yes,Yes,0
106267,1498,Yes,0.7,No,3,Yes,Low,0.1,170,7,4,347,1076,3358,7,3,19,Yes,No,No,0
106268,1551,Yes,1.8,Yes,0,No,High,0.7,90,4,4,167,988,800,7,3,9,Yes,No,Yes,0
106269,860,Yes,1.3,Yes,8,Yes,Medium,0.7,170,3,13,1573,1581,2832,13,7,20,Yes,Yes,Yes,0
106270,1480,No,3.4,No,0,Yes,Medium,0.8,68,1,4,753,894,246,17,15,0,Yes,Yes,Yes,0
106271,1845,Yes,0.5,Yes,,No,High,0.3,96,1,12,292,695,1731,9,5,6,No,No,No,0
106272,1230,No,1.0,Yes,1,No,Medium,0.6,250,5,3,540,1032,734,10,3,0,No,Yes,Yes,0
106273,1737,No,0.3,Yes,2,Yes,High,0.4,77,5,12,51,1135,397,19,2,14,Yes,Yes,No,0
106274,1685,Yes,2.0,Yes,32,Yes,High,0.7,100,4,18,120,508,3217,4,7,22,Yes,Yes,Yes,0
106275,787,Yes,2.5,Yes,1,Yes,High,0.3,269,0,2,600,1646,3462,3,4,8,Yes,No,Yes,0
106276,933,No,0.1,Yes,3,No,Medium,0.9,136,6,8,1222,1525,1453,12,10,7,Yes,Yes,Yes,0
106277,1603,Yes,3.9,Yes,6,Yes,High,0.6,218,5,5,1409,2023,3869,17,1,28,Yes,Yes,Yes,1
106278,1436,Yes,1.6,Yes,4,Yes,Medium,0.1,156,6,6,341,635,3786,12,13,1,Yes,No,No,0
106279,1685,No,0.6,No,14,No,Low,0.6,137,7,15,120,1429,881,6,3,17,No,Yes,Yes,0
106280,1658,Yes,1.8,No,1,No,Medium,0.5,183,5,3,223,702,3119,13,4,21,No,No,No,0
106281,1253,No,0.3,Yes,1,No,Low,1.0,101,1,6,28,1655,3093,8,5,15,Yes,Yes,No,0
106282,1459,Yes,2.4,Yes,0,Yes,Medium,1.2,143,12,1,356,1868,3036,1,1,23,Yes,Yes,Yes,0
106283,752,No,2.6,Yes,3,No,Medium,0.9,105,4,3,119,776,470,17,11,18,Yes,Yes,Yes,0
106284,1696,No,0.5,Yes,13,Yes,Medium,0.2,57,12,14,1434,1878,1035,0,9,1,Yes,No,Yes,0
106285,912,Yes,2.8,Yes,6,Yes,Medium,0.4,84,4,11,995,1310,851,8,4,4,Yes,Yes,Yes,0
106286,1860,Yes,2.3,,,No,Medium,0.6,162,4,16,,1506,3918,9,2,8,No,Yes,No,0
106287,602,No,0.9,No,9,No,Medium,0.9,141,8,18,1571,1717,2189,7,5,16,No,Yes,No,0
106288,1438,No,0.6,Yes,0,Yes,Medium,0.5,105,1,12,252,957,1399,9,4,4,Yes,Yes,Yes,0
106289,1338,No,0.9,No,4,Yes,High,0.3,92,3,22,424,944,1777,23,22,10,Yes,Yes,No,1
106290,807,No,0.5,No,9,No,Low,0.3,158,5,20,667,697,1284,17,13,2,No,Yes,Yes,0
106291,,No,0.1,,,Yes,,0.4,93,,13,,96,,11,0,1,Yes,No,,0
106292,1190,No,2.0,Yes,0,No,Medium,0.2,93,5,1,1399,1646,3610,13,7,9,No,No,Yes,1
106293,1492,Yes,3.8,Yes,3,No,Medium,0.4,197,9,10,662,1805,3890,22,14,14,No,No,Yes,0
106294,827,No,2.1,Yes,6,Yes,Medium,1.6,281,6,9,728,2012,2870,19,18,5,Yes,Yes,Yes,0
106295,1496,No,1.9,No,2,Yes,Medium,0.4,128,2,9,208,1179,3201,13,1,14,Yes,No,No,0
106296,1278,Yes,2.2,Yes,2,Yes,Medium,0.0,134,0,1,227,1179,2315,5,4,6,Yes,No,Yes,0
106297,1232,No,2.9,Yes,1,Yes,Medium,0.3,169,5,17,361,809,1257,16,10,16,Yes,No,No,0
106298,1155,Yes,4.2,Yes,1,No,Low,0.5,85,7,6,1273,1455,440,15,15,4,Yes,Yes,Yes,0
106299,2144,Yes,4.1,Yes,1,Yes,Low,0.2,234,2,11,173,1097,1842,6,2,25,Yes,Yes,Yes,1
106300,632,Yes,1.3,Yes,8,Yes,Medium,1.2,239,1,16,803,1190,3723,19,6,2,Yes,No,Yes,0
106301,902,No,0.9,Yes,21,Yes,High,0.1,135,7,32,1447,1861,844,17,6,24,Yes,No,Yes,0
106302,,No,0.6,,,No,,0.1,163,4,15,,1179,,7,5,18,Yes,Yes,No,0
106303,552,Yes,3.0,Yes,0,Yes,Medium,0.2,202,9,9,1013,1380,1235,17,1,0,Yes,Yes,Yes,0
106304,913,No,1.7,Yes,1,Yes,Medium,0.3,103,1,14,431,1144,2278,15,3,18,Yes,Yes,No,0
106305,1564,Yes,3.0,Yes,12,Yes,Medium,0.1,200,4,14,724,1076,1059,11,5,2,Yes,No,Yes,0
106306,1430,Yes,0.1,No,11,Yes,High,0.1,69,0,8,50,609,1939,17,13,18,Yes,No,Yes,0
106307,2039,Yes,2.4,No,13,No,Low,0.9,195,8,13,1949,1937,1833,17,0,16,No,No,Yes,0
106308,1102,No,0.6,Yes,0,No,High,0.1,67,4,1,1169,1529,2397,23,12,2,No,No,Yes,1
106309,1745,Yes,5.1,Yes,17,Yes,Low,0.7,158,9,33,1302,2109,1882,5,8,6,Yes,No,No,1
106310,1147,Yes,2.8,Yes,1,Yes,Medium,0.9,177,3,17,943,1926,2734,16,15,13,Yes,No,Yes,1
106311,761,Yes,1.1,Yes,0,Yes,Medium,1.4,190,11,6,401,1570,2182,26,14,4,Yes,Yes,Yes,0
106312,699,Yes,4.2,Yes,6,Yes,Low,0.3,89,3,17,689,1212,3692,9,7,3,Yes,Yes,Yes,0
106313,789,Yes,0.1,Yes,4,No,Low,0.6,132,6,5,4,1429,1652,10,9,7,Yes,No,Yes,0
106314,1942,No,0.6,Yes,11,Yes,High,0.1,121,8,12,658,1065,782,20,15,3,Yes,No,Yes,0
106315,541,No,1.5,No,15,Yes,Low,1.1,115,3,17,818,576,3136,3,10,0,Yes,Yes,Yes,0
106316,1867,Yes,2.4,No,7,Yes,Low,0.3,140,6,20,608,1142,3441,15,12,20,Yes,No,Yes,0
106317,821,Yes,1.2,Yes,0,Yes,Medium,0.3,90,3,2,1273,2068,2659,5,0,24,Yes,No,No,0
106318,1628,Yes,2.4,Yes,4,No,Low,0.2,264,12,1,438,1427,2504,14,14,5,No,Yes,Yes,1
106319,1050,Yes,0.5,Yes,4,Yes,High,0.7,144,2,4,773,989,1824,5,6,3,Yes,No,No,1
106320,602,No,0.9,No,9,No,Medium,0.9,141,8,18,1571,1717,2189,7,5,16,No,Yes,No,0
106321,663,No,0.8,Yes,0,No,Medium,0.6,183,2,1,82,1605,3176,6,2,2,Yes,No,Yes,0
106322,1007,Yes,2.9,Yes,5,Yes,Medium,0.8,185,8,12,479,831,1301,8,6,12,Yes,Yes,No,0
106323,1940,Yes,1.0,Yes,0,Yes,Low,0.2,194,4,1,588,1809,820,19,18,3,Yes,Yes,Yes,0
106324,627,Yes,3.8,Yes,5,Yes,Medium,0.1,68,3,10,510,655,1993,15,19,3,Yes,Yes,Yes,0
106325,1105,No,1.5,No,4,Yes,Medium,0.1,152,3,17,798,1443,2580,16,5,17,Yes,No,Yes,1
106326,1592,Yes,1.3,Yes,22,Yes,Medium,0.9,212,9,30,266,882,2372,17,13,3,Yes,Yes,Yes,0
106327,1083,Yes,2.0,No,3,No,Medium,0.7,158,5,5,937,1164,1543,18,3,10,No,No,Yes,1
106328,924,Yes,0.0,No,2,No,Low,0.7,168,4,12,398,1242,1956,16,0,19,Yes,Yes,No,0
106329,1625,Yes,0.5,Yes,2,Yes,Medium,0.1,107,8,17,8,1219,670,16,3,8,Yes,No,No,0
106330,1210,Yes,1.6,Yes,9,No,Medium,0.5,111,4,20,329,1039,1886,16,0,17,Yes,No,Yes,0
106331,1115,Yes,0.6,Yes,0,No,Medium,0.1,146,2,8,1253,1613,1992,8,7,14,No,Yes,Yes,1
106332,1049,Yes,0.4,Yes,4,Yes,Low,0.9,136,0,27,568,620,924,17,15,17,Yes,Yes,Yes,0
106333,1660,Yes,2.7,Yes,7,Yes,Low,1.2,149,10,12,301,1660,3831,15,3,15,Yes,Yes,No,0
106334,668,No,0.5,Yes,0,No,Low,0.1,155,5,13,666,1203,2746,9,5,8,Yes,Yes,Yes,0
106335,1258,No,1.3,Yes,1,No,Low,0.5,96,2,1,1197,1993,330,17,13,3,Yes,No,Yes,0
106336,705,Yes,1.5,Yes,4,Yes,High,0.5,100,7,6,1357,1697,2793,1,1,19,Yes,No,Yes,0
106337,1407,No,1.8,Yes,5,Yes,Low,0.2,170,4,6,925,1206,1068,6,0,8,Yes,Yes,No,0
106338,623,No,2.0,No,2,No,Low,0.1,127,3,4,144,672,3657,17,3,19,Yes,Yes,No,0
106339,1241,Yes,2.2,No,4,Yes,Low,0.7,72,8,3,588,1729,1051,6,2,2,Yes,No,No,0
106340,1523,Yes,2.4,No,5,Yes,Medium,0.2,117,2,6,247,539,3971,18,12,10,Yes,Yes,Yes,0
106341,1277,No,3.0,No,0,Yes,Medium,0.3,200,4,3,902,1090,429,9,4,14,Yes,Yes,Yes,0
106342,1544,No,2.3,Yes,4,Yes,Low,0.3,49,1,20,942,1111,3452,13,10,12,Yes,No,No,1
106343,482,Yes,1.2,No,1,No,Medium,0.7,76,5,10,93,1198,2171,14,4,15,No,No,Yes,0
106344,567,No,0.6,No,5,Yes,Medium,0.2,185,2,10,515,556,350,10,4,13,Yes,Yes,Yes,0
106345,1572,No,0.6,No,0,Yes,Medium,0.2,157,7,8,1109,1937,2462,12,8,10,Yes,No,No,1
106346,589,Yes,0.5,Yes,20,Yes,Low,1.1,133,10,16,395,1959,2502,19,22,23,Yes,Yes,Yes,0
106347,,Yes,0.2,,,No,,0.1,197,,1,,67,,5,2,1,No,No,,0
106348,754,No,0.5,Yes,7,Yes,Medium,0.7,178,7,10,1914,1928,1027,6,3,5,Yes,No,No,0
106349,1410,Yes,0.9,Yes,4,Yes,Low,1.1,111,10,14,62,831,1582,12,6,20,Yes,Yes,Yes,0
106350,1935,No,2.1,Yes,11,Yes,Medium,0.6,104,3,21,658,1031,2556,14,7,13,Yes,No,No,1
106351,1681,Yes,0.1,Yes,3,Yes,Medium,0.7,208,5,14,263,1284,1643,6,8,11,Yes,Yes,No,0
106352,1766,Yes,0.5,Yes,1,Yes,Low,0.5,152,3,9,30,1175,3324,10,8,18,Yes,No,Yes,0
106353,1202,No,3.2,Yes,11,Yes,Medium,0.6,129,3,13,1596,1714,1834,7,1,3,Yes,No,Yes,1
106354,635,Yes,0.5,No,9,No,Low,1.0,110,7,17,599,1299,2452,19,17,8,Yes,No,No,0
